pid	trait.myos	fdr.myos	trait.other	fdr.other	pairwise_fdr
1:116721168	JDM (M)	0.991546839861743	MPO+ AAV	0.954466944530777	0.999615101790535
1:116721168	JDM (M)	0.991546839861743	PR3+ AAV	0.291373667160413	0.994009868130321
1:116721168	JDM (M)	0.991546839861743	HyperThy	0.188174679840905	0.993137510564404
1:116721168	JDM (M)	0.991546839861743	HypoThy	0.669418299343447	0.997205539945573
1:116721168	JDM (M)	0.991546839861743	PR	0.951073432766385	0.999586415892159
1:116721168	JDM (M)	0.991546839861743	BioMedRhe	0.73407083855263	0.997752058212853
1:116721168	JDM (R)	0.955415996426191	ITP	0.978932223518496	0.999060714178056
1:116721168	JDM (R)	0.955415996426191	IgG+ NMO	0.91875	0.996377549709628
1:116721168	JDM (R)	0.955415996426191	PBC	0.811459301798548	0.991594100837578
1:116721168	JDM (R)	0.955415996426191	JIA	0.225819216766005	0.965483921193521
1:116721168	JDM (R)	0.955415996426191	CR(E)ST	0.99194797134726	0.99964100832577
1:116721168	JDM (R)	0.955415996426191	MG	0.632087029545931	0.983596966810425
1:116721168	JDM (R)	0.955415996426191	Felty	0.895862654176813	0.995357140201652
1:116721168	JDM (R)	0.955415996426191	SjS	0.834765949441154	0.992633204499369
1:116721168	JDM (R)	0.955415996426191	SSc	0.147357	0.961985761440816
1:116721168	JDM (R)	0.955415996426191	GPA	0.984938282242444	0.999328488321669
1:116721168	JDM (R)	0.955415996426191	MPO+ AAV	0.954466944530777	0.997969954092234
1:116721168	JDM (R)	0.955415996426191	PR3+ AAV	0.291373667160413	0.968406601044184
1:116721168	JDM (R)	0.955415996426191	HyperThy	0.188174679840905	0.963805577024718
1:116721168	JDM (R)	0.955415996426191	HypoThy	0.669418299343447	0.985261344276492
1:116721168	JDM (R)	0.955415996426191	PR	0.951073432766385	0.997818657751602
1:116721168	JDM (R)	0.955415996426191	BioMedRhe	0.73407083855263	0.98814381331565
1:116721168	Anti-Jo1+ (R)	0.826308393405832	ITP	0.978932223518496	0.996340704055561
1:116721168	Anti-Jo1+ (R)	0.826308393405832	IgG+ NMO	0.91875	0.985887556964224
1:116721168	Anti-Jo1+ (R)	0.826308393405832	PBC	0.811459301798548	0.967252063221004
1:116721168	Anti-Jo1+ (R)	0.826308393405832	JIA	0.225819216766005	0.865531295965756
1:116721168	Anti-Jo1+ (R)	0.826308393405832	CR(E)ST	0.99194797134726	0.998601430206963
1:116721168	Anti-Jo1+ (R)	0.826308393405832	MG	0.632087029545931	0.936096605075
1:116721168	Anti-Jo1+ (R)	0.826308393405832	Felty	0.895862654176813	0.981912217097518
1:116721168	Anti-Jo1+ (R)	0.826308393405832	SjS	0.834765949441154	0.971300232294372
1:116721168	Anti-Jo1+ (R)	0.826308393405832	SSc	0.147357	0.851903067478729
1:116721168	Anti-Jo1+ (R)	0.826308393405832	GPA	0.984938282242444	0.997383906044622
1:116721168	Anti-Jo1+ (R)	0.826308393405832	MPO+ AAV	0.954466944530777	0.992091290442409
1:116721168	Anti-Jo1+ (R)	0.826308393405832	PR3+ AAV	0.291373667160413	0.876917553774158
1:116721168	Anti-Jo1+ (R)	0.826308393405832	HyperThy	0.188174679840905	0.858992755867742
1:116721168	Anti-Jo1+ (R)	0.826308393405832	HypoThy	0.669418299343447	0.942580733302331
1:116721168	Anti-Jo1+ (R)	0.826308393405832	PR	0.951073432766385	0.991501865932056
1:116721168	Anti-Jo1+ (R)	0.826308393405832	BioMedRhe	0.73407083855263	0.953810336707966
1:116721168	IIM (M)	0.678218737719148	ITP	0.978932223518496	0.993220784290331
1:116721168	IIM (M)	0.678218737719148	IgG+ NMO	0.91875	0.973855272439681
1:116721168	IIM (M)	0.678218737719148	PBC	0.811459301798548	0.939331136141424
1:116721168	IIM (M)	0.678218737719148	JIA	0.225819216766005	0.750883130337386
1:116721168	IIM (M)	0.678218737719148	CR(E)ST	0.99194797134726	0.9974090080562
1:116721168	IIM (M)	0.678218737719148	MG	0.632087029545931	0.881612499957792
1:116721168	IIM (M)	0.678218737719148	Felty	0.895862654176813	0.966490553410437
1:116721168	IIM (M)	0.678218737719148	SjS	0.834765949441154	0.946830778639396
1:116721168	IIM (M)	0.678218737719148	SSc	0.147357	0.725635459185067
1:116721168	IIM (M)	0.678218737719148	GPA	0.984938282242444	0.995153421447856
1:116721168	IIM (M)	0.678218737719148	MPO+ AAV	0.954466944530777	0.98534831593561
1:116721168	IIM (M)	0.678218737719148	PR3+ AAV	0.291373667160413	0.771977324133426
1:116721168	IIM (M)	0.678218737719148	HyperThy	0.188174679840905	0.738769823727649
1:116721168	IIM (M)	0.678218737719148	HypoThy	0.669418299343447	0.893625003075784
1:116721168	IIM (M)	0.678218737719148	PR	0.951073432766385	0.984256347436498
1:116721168	IIM (M)	0.678218737719148	BioMedRhe	0.73407083855263	0.914428978752177
1:116721168	IIM (R)	0.850246879374663	ITP	0.978932223518496	0.996845034727258
1:116721168	IIM (R)	0.850246879374663	IgG+ NMO	0.91875	0.987832558949192
1:116721168	IIM (R)	0.850246879374663	PBC	0.811459301798548	0.971765442079453
1:116721168	IIM (R)	0.850246879374663	JIA	0.225819216766005	0.884064011782541
1:116721168	IIM (R)	0.850246879374663	CR(E)ST	0.99194797134726	0.998794183581887
1:116721168	IIM (R)	0.850246879374663	MG	0.632087029545931	0.944903884555966
1:116721168	IIM (R)	0.850246879374663	Felty	0.895862654176813	0.984405107489338
1:116721168	IIM (R)	0.850246879374663	SjS	0.834765949441154	0.975255685295248
1:116721168	IIM (R)	0.850246879374663	SSc	0.147357	0.872314049970651
1:116721168	IIM (R)	0.850246879374663	GPA	0.984938282242444	0.997744460763828
1:116721168	IIM (R)	0.850246879374663	MPO+ AAV	0.954466944530777	0.993181282851877
1:116721168	IIM (R)	0.850246879374663	PR3+ AAV	0.291373667160413	0.893880995299983
1:116721168	IIM (R)	0.850246879374663	HyperThy	0.188174679840905	0.878426624903512
1:116721168	IIM (R)	0.850246879374663	HypoThy	0.669418299343447	0.95049435870505
1:116721168	IIM (R)	0.850246879374663	PR	0.951073432766385	0.992673093875281
1:116721168	IIM (R)	0.850246879374663	BioMedRhe	0.73407083855263	0.960176278207977
1:116721168	PM (M)	0.681891154552134	ITP	0.978932223518496	0.993298153947315
1:116721168	PM (M)	0.681891154552134	IgG+ NMO	0.91875	0.974153656307361
1:116721168	PM (M)	0.681891154552134	PBC	0.811459301798548	0.940023536175202
1:116721168	PM (M)	0.681891154552134	JIA	0.225819216766005	0.75372624487751
1:116721168	PM (M)	0.681891154552134	CR(E)ST	0.99194797134726	0.997438578461764
1:116721168	PM (M)	0.681891154552134	MG	0.632087029545931	0.882963629743561
1:116721168	PM (M)	0.681891154552134	Felty	0.895862654176813	0.966872989152181
1:116721168	PM (M)	0.681891154552134	SjS	0.834765949441154	0.947437586948051
1:116721168	PM (M)	0.681891154552134	SSc	0.147357	0.728766719690795
1:116721168	PM (M)	0.681891154552134	GPA	0.984938282242444	0.995208734353682
1:116721168	PM (M)	0.681891154552134	MPO+ AAV	0.954466944530777	0.985515532294972
1:116721168	PM (M)	0.681891154552134	PR3+ AAV	0.291373667160413	0.774579695406444
1:116721168	PM (M)	0.681891154552134	HyperThy	0.188174679840905	0.741751184698846
1:116721168	PM (M)	0.681891154552134	HypoThy	0.669418299343447	0.894839036877952
1:116721168	PM (M)	0.681891154552134	PR	0.951073432766385	0.984436026185587
1:116721168	PM (M)	0.681891154552134	BioMedRhe	0.73407083855263	0.915405581481058
1:116721168	PM (R)	0.761467356845708	ITP	0.978932223518496	0.994974647590483
1:116721168	PM (R)	0.761467356845708	IgG+ NMO	0.91875	0.980619222743714
1:116721168	PM (R)	0.761467356845708	PBC	0.811459301798548	0.955026888915852
1:116721168	PM (R)	0.761467356845708	JIA	0.225819216766005	0.815332611495935
1:116721168	PM (R)	0.761467356845708	CR(E)ST	0.99194797134726	0.998079328322708
1:116721168	PM (R)	0.761467356845708	MG	0.632087029545931	0.912240746706844
1:116721168	PM (R)	0.761467356845708	Felty	0.895862654176813	0.975159843649723
1:116721168	PM (R)	0.761467356845708	SjS	0.834765949441154	0.960586285181108
1:116721168	PM (R)	0.761467356845708	SSc	0.147357	0.796616811542995
1:116721168	PM (R)	0.761467356845708	GPA	0.984938282242444	0.996407288652846
1:116721168	PM (R)	0.761467356845708	MPO+ AAV	0.954466944530777	0.989138879928035
1:116721168	PM (R)	0.761467356845708	PR3+ AAV	0.291373667160413	0.83096948781904
1:116721168	PM (R)	0.761467356845708	HyperThy	0.188174679840905	0.806353160602872
1:116721168	PM (R)	0.761467356845708	HypoThy	0.669418299343447	0.921145473163951
1:116721168	PM (R)	0.761467356845708	PR	0.951073432766385	0.9883294165973
1:116721168	PM (R)	0.761467356845708	BioMedRhe	0.73407083855263	0.936567214228154
1:155464151	DM (M)	0.922238974336316	ITP	0.399199427569266	0.953281131268458
1:155464151	DM (M)	0.922238974336316	IgG+ NMO	0.890218421052633	0.991463271822074
1:155464151	DM (M)	0.922238974336316	PBC	0.874850016176643	0.990268208896102
1:155464151	DM (M)	0.922238974336316	JIA	0.513172464851995	0.962143791545568
1:155464151	DM (M)	0.922238974336316	CR(E)ST	0.995133152360708	0.99962154893582
1:155464151	DM (M)	0.922238974336316	MG	0.837643765377901	0.987375012672892
1:155464151	DM (M)	0.922238974336316	Felty	0.95659561153341	0.996624830234533
1:155464151	DM (M)	0.922238974336316	SjS	0.989844122317094	0.999210268534862
1:155464151	DM (M)	0.922238974336316	SSc	0.43361379310345	0.955957227629961
1:155464151	DM (M)	0.922238974336316	GPA	0.903597072537906	0.992503609483566
1:155464151	DM (M)	0.922238974336316	MPO+ AAV	0.970606413297223	0.997714324550058
1:155464151	DM (M)	0.922238974336316	PR3+ AAV	0.583731216063057	0.967630512409289
1:155464151	DM (M)	0.922238974336316	HyperThy	0.691876790912446	0.976040023230566
1:155464151	DM (M)	0.922238974336316	HypoThy	0.636793550538885	0.971756693962239
1:155464151	DM (M)	0.922238974336316	PR	0.951073432766385	0.996195419949711
1:155464151	DM (M)	0.922238974336316	BioMedRhe	0.961928996423882	0.997039559713875
1:155464151	DM (R)	0.396922172012463	ITP	0.399199427569266	0.637670495724804
1:155464151	DM (R)	0.396922172012463	IgG+ NMO	0.890218421052633	0.93379316381538
1:155464151	DM (R)	0.396922172012463	PBC	0.874850016176643	0.924524819583135
1:155464151	DM (R)	0.396922172012463	JIA	0.513172464851995	0.706405107498415
1:155464151	DM (R)	0.396922172012463	CR(E)ST	0.995133152360708	0.99706491209655
1:155464151	DM (R)	0.396922172012463	MG	0.837643765377901	0.902086554663869
1:155464151	DM (R)	0.396922172012463	Felty	0.95659561153341	0.973823775678441
1:155464151	DM (R)	0.396922172012463	SjS	0.989844122317094	0.993875215345686
1:155464151	DM (R)	0.396922172012463	SSc	0.43361379310345	0.658425036542729
1:155464151	DM (R)	0.396922172012463	GPA	0.903597072537906	0.94186153189452
1:155464151	DM (R)	0.396922172012463	MPO+ AAV	0.970606413297223	0.982273379574526
1:155464151	DM (R)	0.396922172012463	PR3+ AAV	0.583731216063057	0.748957525924296
1:155464151	DM (R)	0.396922172012463	HyperThy	0.691876790912446	0.814177724310928
1:155464151	DM (R)	0.396922172012463	HypoThy	0.636793550538885	0.780958243347926
1:155464151	DM (R)	0.396922172012463	PR	0.951073432766385	0.970493472101865
1:155464151	DM (R)	0.396922172012463	BioMedRhe	0.961928996423882	0.977040221854009
1:155464151	JDM (M)	0.850076175329973	ITP	0.399199427569266	0.909925680317242
1:155464151	JDM (M)	0.850076175329973	IgG+ NMO	0.890218421052633	0.983541125805896
1:155464151	JDM (M)	0.850076175329973	PBC	0.874850016176643	0.98123703576781
1:155464151	JDM (M)	0.850076175329973	JIA	0.513172464851995	0.927012953975929
1:155464151	JDM (M)	0.850076175329973	CR(E)ST	0.995133152360708	0.999270343587831
1:155464151	JDM (M)	0.850076175329973	MG	0.837643765377901	0.975658932346431
1:155464151	JDM (M)	0.850076175329973	Felty	0.95659561153341	0.993492648073625
1:155464151	JDM (M)	0.850076175329973	SjS	0.989844122317094	0.998477391974898
1:155464151	JDM (M)	0.850076175329973	SSc	0.43361379310345	0.91508521362172
1:155464151	JDM (M)	0.850076175329973	GPA	0.903597072537906	0.985546904405496
1:155464151	JDM (M)	0.850076175329973	MPO+ AAV	0.970606413297223	0.99559320106075
1:155464151	JDM (M)	0.850076175329973	PR3+ AAV	0.583731216063057	0.937591391821432
1:155464151	JDM (M)	0.850076175329973	HyperThy	0.691876790912446	0.953804990023991
1:155464151	JDM (M)	0.850076175329973	HypoThy	0.636793550538885	0.945546699951969
1:155464151	JDM (M)	0.850076175329973	PR	0.951073432766385	0.992664741912361
1:155464151	JDM (M)	0.850076175329973	BioMedRhe	0.961928996423882	0.994292249534842
1:155464151	JDM (R)	0.745609354636035	ITP	0.399199427569266	0.847161954644306
1:155464151	JDM (R)	0.745609354636035	IgG+ NMO	0.890218421052633	0.972072593282504
1:155464151	JDM (R)	0.745609354636035	PBC	0.874850016176643	0.968163014847886
1:155464151	JDM (R)	0.745609354636035	JIA	0.513172464851995	0.876155629152751
1:155464151	JDM (R)	0.745609354636035	CR(E)ST	0.995133152360708	0.998761919488152
1:155464151	JDM (R)	0.745609354636035	MG	0.837643765377901	0.958698092695621
1:155464151	JDM (R)	0.745609354636035	Felty	0.95659561153341	0.988958329606356
1:155464151	JDM (R)	0.745609354636035	SjS	0.989844122317094	0.997416439722008
1:155464151	JDM (R)	0.745609354636035	SSc	0.43361379310345	0.855916647302338
1:155464151	JDM (R)	0.745609354636035	GPA	0.903597072537906	0.975475997067942
1:155464151	JDM (R)	0.745609354636035	MPO+ AAV	0.970606413297223	0.992522546509119
1:155464151	JDM (R)	0.745609354636035	PR3+ AAV	0.583731216063057	0.894105115409408
1:155464151	JDM (R)	0.745609354636035	HyperThy	0.691876790912446	0.921616337988601
1:155464151	JDM (R)	0.745609354636035	HypoThy	0.636793550538885	0.907603676921233
1:155464151	JDM (R)	0.745609354636035	PR	0.951073432766385	0.987553538985997
1:155464151	JDM (R)	0.745609354636035	BioMedRhe	0.961928996423882	0.990315092830618
1:155464151	Anti-Jo1+ (R)	0.998497834078849	ITP	0.399199427569266	0.999097497854687
1:155464151	Anti-Jo1+ (R)	0.998497834078849	IgG+ NMO	0.890218421052633	0.999835089853335
1:155464151	Anti-Jo1+ (R)	0.998497834078849	PBC	0.874850016176643	0.999812003959268
1:155464151	Anti-Jo1+ (R)	0.998497834078849	JIA	0.513172464851995	0.999268704267223
1:155464151	Anti-Jo1+ (R)	0.998497834078849	CR(E)ST	0.995133152360708	0.999992689187333
1:155464151	Anti-Jo1+ (R)	0.998497834078849	MG	0.837643765377901	0.999756113997264
1:155464151	Anti-Jo1+ (R)	0.998497834078849	Felty	0.95659561153341	0.999934799406817
1:155464151	Anti-Jo1+ (R)	0.998497834078849	SjS	0.989844122317094	0.999984744186645
1:155464151	Anti-Jo1+ (R)	0.998497834078849	SSc	0.43361379310345	0.99914919394179
1:155464151	Anti-Jo1+ (R)	0.998497834078849	GPA	0.903597072537906	0.999855186807667
1:155464151	Anti-Jo1+ (R)	0.998497834078849	MPO+ AAV	0.970606413297223	0.999955845955755
1:155464151	Anti-Jo1+ (R)	0.998497834078849	PR3+ AAV	0.583731216063057	0.999374695218731
1:155464151	Anti-Jo1+ (R)	0.998497834078849	HyperThy	0.691876790912446	0.999537147815793
1:155464151	Anti-Jo1+ (R)	0.998497834078849	HypoThy	0.636793550538885	0.999454403649277
1:155464151	Anti-Jo1+ (R)	0.998497834078849	PR	0.951073432766385	0.999926504178063
1:155464151	Anti-Jo1+ (R)	0.998497834078849	BioMedRhe	0.961928996423882	0.999942811035844
1:155464151	IIM (M)	0.405593774966918	ITP	0.399199427569266	0.642880399743732
1:155464151	IIM (M)	0.405593774966918	IgG+ NMO	0.890218421052633	0.934745146079724
1:155464151	IIM (M)	0.405593774966918	PBC	0.874850016176643	0.925610070552607
1:155464151	IIM (M)	0.405593774966918	JIA	0.513172464851995	0.710626682590515
1:155464151	IIM (M)	0.405593774966918	CR(E)ST	0.995133152360708	0.997107115466918
1:155464151	IIM (M)	0.405593774966918	MG	0.837643765377901	0.903494443467693
1:155464151	IIM (M)	0.405593774966918	Felty	0.95659561153341	0.974200161301705
1:155464151	IIM (M)	0.405593774966918	SjS	0.989844122317094	0.993963283084607
1:155464151	IIM (M)	0.405593774966918	SSc	0.43361379310345	0.663336512847815
1:155464151	IIM (M)	0.405593774966918	GPA	0.903597072537906	0.942697499805119
1:155464151	IIM (M)	0.405593774966918	MPO+ AAV	0.970606413297223	0.98252826908782
1:155464151	IIM (M)	0.405593774966918	PR3+ AAV	0.583731216063057	0.75256724354093
1:155464151	IIM (M)	0.405593774966918	HyperThy	0.691876790912446	0.816849646441188
1:155464151	IIM (M)	0.405593774966918	HypoThy	0.636793550538885	0.78410782546815
1:155464151	IIM (M)	0.405593774966918	PR	0.951073432766385	0.97091774386684
1:155464151	IIM (M)	0.405593774966918	BioMedRhe	0.961928996423882	0.977370358481099
1:155464151	IIM (R)	0.652759508421137	ITP	0.399199427569266	0.79137771388829
1:155464151	IIM (R)	0.652759508421137	IgG+ NMO	0.890218421052633	0.961879390560012
1:155464151	IIM (R)	0.652759508421137	PBC	0.874850016176643	0.956542858096091
1:155464151	IIM (R)	0.652759508421137	JIA	0.513172464851995	0.830953767381081
1:155464151	IIM (R)	0.652759508421137	CR(E)ST	0.995133152360708	0.998310033433293
1:155464151	IIM (R)	0.652759508421137	MG	0.837643765377901	0.943623341278929
1:155464151	IIM (R)	0.652759508421137	Felty	0.95659561153341	0.984928238812181
1:155464151	IIM (R)	0.652759508421137	SjS	0.989844122317094	0.996473468040973
1:155464151	IIM (R)	0.652759508421137	SSc	0.43361379310345	0.803327775093754
1:155464151	IIM (R)	0.652759508421137	GPA	0.903597072537906	0.966525000078421
1:155464151	IIM (R)	0.652759508421137	MPO+ AAV	0.970606413297223	0.989793356504062
1:155464151	IIM (R)	0.652759508421137	PR3+ AAV	0.583731216063057	0.855454622836801
1:155464151	IIM (R)	0.652759508421137	HyperThy	0.691876790912446	0.893007145409581
1:155464151	IIM (R)	0.652759508421137	HypoThy	0.636793550538885	0.873880013944509
1:155464151	IIM (R)	0.652759508421137	PR	0.951073432766385	0.983010714742533
1:155464151	IIM (R)	0.652759508421137	BioMedRhe	0.961928996423882	0.986780206003328
1:155464151	PM (M)	0.668220465032258	ITP	0.399199427569266	0.800666665470578
1:155464151	PM (M)	0.668220465032258	IgG+ NMO	0.890218421052633	0.963576718788818
1:155464151	PM (M)	0.668220465032258	PBC	0.874850016176643	0.958477796565866
1:155464151	PM (M)	0.668220465032258	JIA	0.513172464851995	0.838480586779103
1:155464151	PM (M)	0.668220465032258	CR(E)ST	0.995133152360708	0.998385279553477
1:155464151	PM (M)	0.668220465032258	MG	0.837643765377901	0.946133523977966
1:155464151	PM (M)	0.668220465032258	Felty	0.95659561153341	0.985599312178995
1:155464151	PM (M)	0.668220465032258	SjS	0.989844122317094	0.996630487625176
1:155464151	PM (M)	0.668220465032258	SSc	0.43361379310345	0.812084647663719
1:155464151	PM (M)	0.668220465032258	GPA	0.903597072537906	0.968015481557097
1:155464151	PM (M)	0.668220465032258	MPO+ AAV	0.970606413297223	0.990247809472719
1:155464151	PM (M)	0.668220465032258	PR3+ AAV	0.583731216063057	0.861890536443814
1:155464151	PM (M)	0.668220465032258	HyperThy	0.691876790912446	0.897771024976163
1:155464151	PM (M)	0.668220465032258	HypoThy	0.636793550538885	0.879495533100507
1:155464151	PM (M)	0.668220465032258	PR	0.951073432766385	0.983767166275663
1:155464151	PM (M)	0.668220465032258	BioMedRhe	0.961928996423882	0.98736882013776
1:155464151	PM (R)	0.968531445620967	ITP	0.399199427569266	0.981093674515509
1:155464151	PM (R)	0.968531445620967	IgG+ NMO	0.890218421052633	0.996545332413079
1:155464151	PM (R)	0.968531445620967	PBC	0.874850016176643	0.99606171092852
1:155464151	PM (R)	0.968531445620967	JIA	0.513172464851995	0.984680241236984
1:155464151	PM (R)	0.968531445620967	CR(E)ST	0.995133152360708	0.999846847340408
1:155464151	PM (R)	0.968531445620967	MG	0.837643765377901	0.99489088400202
1:155464151	PM (R)	0.968531445620967	Felty	0.95659561153341	0.99863412664125
1:155464151	PM (R)	0.968531445620967	SjS	0.989844122317094	0.999680409210869
1:155464151	PM (R)	0.968531445620967	SSc	0.43361379310345	0.982176644848742
1:155464151	PM (R)	0.968531445620967	GPA	0.903597072537906	0.996966339234861
1:155464151	PM (R)	0.968531445620967	MPO+ AAV	0.970606413297223	0.999075026318449
1:155464151	PM (R)	0.968531445620967	PR3+ AAV	0.583731216063057	0.986900623136386
1:155464151	PM (R)	0.968531445620967	HyperThy	0.691876790912446	0.990303808039386
1:155464151	PM (R)	0.968531445620967	HypoThy	0.636793550538885	0.988570418094317
1:155464151	PM (R)	0.968531445620967	PR	0.951073432766385	0.99846035165843
1:155464151	PM (R)	0.968531445620967	BioMedRhe	0.961928996423882	0.998801960553701
1:158698588	DM (M)	0.922238974336316	ITP	0.908394788601424	0.992876684805508
1:158698588	DM (M)	0.922238974336316	IgG+ NMO	0.824644067796608	0.986364142855653
1:158698588	DM (M)	0.922238974336316	PBC	0.994509423434074	0.999573047134749
1:158698588	DM (M)	0.922238974336316	JIA	0.999441259252501	0.999956551746394
1:158698588	DM (M)	0.922238974336316	CR(E)ST	0.972552258277322	0.997865635451493
1:158698588	DM (M)	0.922238974336316	MG	0.851477926143175	0.988450771203196
1:158698588	DM (M)	0.922238974336316	Felty	0.895862654176813	0.991902173178895
1:158698588	DM (M)	0.922238974336316	SjS	1	1
1:158698588	DM (M)	0.922238974336316	SSc	0.77301	0.9823490247846
1:158698588	DM (M)	0.922238974336316	GPA	0.99358525157566	0.999501182583149
1:158698588	DM (M)	0.922238974336316	MPO+ AAV	0.747607505356893	0.980373700746736
1:158698588	DM (M)	0.922238974336316	PR3+ AAV	0.988124464656001	0.999076546191345
1:158698588	DM (M)	0.922238974336316	HyperThy	0.93528105679673	0.994967388596644
1:158698588	DM (M)	0.922238974336316	HypoThy	0.827211677506289	0.986563802820181
1:158698588	DM (M)	0.922238974336316	PR	0.948662193992291	0.996007919549517
1:158698588	DM (M)	0.922238974336316	BioMedRhe	0.73407083855263	0.979321075651969
1:158698588	JDM (M)	0.991546839861743	ITP	0.908394788601424	0.999225646478549
1:158698588	JDM (M)	0.991546839861743	IgG+ NMO	0.824644067796608	0.998517688223891
1:158698588	JDM (M)	0.991546839861743	PBC	0.994509423434074	0.999953587277037
1:158698588	JDM (M)	0.991546839861743	JIA	0.999441259252501	0.999995276874986
1:158698588	JDM (M)	0.991546839861743	CR(E)ST	0.972552258277322	0.999767979843785
1:158698588	JDM (M)	0.991546839861743	MG	0.851477926143175	0.998744519125622
1:158698588	JDM (M)	0.991546839861743	Felty	0.895862654176813	0.999119710339384
1:158698588	JDM (M)	0.991546839861743	SjS	1	1
1:158698588	JDM (M)	0.991546839861743	SSc	0.77301	0.998081217180217
1:158698588	JDM (M)	0.991546839861743	GPA	0.99358525157566	0.999945775104322
1:158698588	JDM (M)	0.991546839861743	MPO+ AAV	0.747607505356893	0.997866485825088
1:158698588	JDM (M)	0.991546839861743	PR3+ AAV	0.988124464656001	0.99989961419801
1:158698588	JDM (M)	0.991546839861743	HyperThy	0.93528105679673	0.999452920409124
1:158698588	JDM (M)	0.991546839861743	HypoThy	0.827211677506289	0.99853939263994
1:158698588	JDM (M)	0.991546839861743	PR	0.948662193992291	0.99956603330467
1:158698588	JDM (M)	0.991546839861743	BioMedRhe	0.73407083855263	0.997752058212853
1:158698588	IIM (M)	0.854138499212907	ITP	0.908394788601424	0.986638326385485
1:158698588	IIM (M)	0.854138499212907	IgG+ NMO	0.824644067796608	0.974422320556893
1:158698588	IIM (M)	0.854138499212907	PBC	0.994509423434074	0.999199136261908
1:158698588	IIM (M)	0.854138499212907	JIA	0.999441259252501	0.999918501236019
1:158698588	IIM (M)	0.854138499212907	CR(E)ST	0.972552258277322	0.995996431199114
1:158698588	IIM (M)	0.854138499212907	MG	0.851477926143175	0.978336347407232
1:158698588	IIM (M)	0.854138499212907	Felty	0.895862654176813	0.984810370450245
1:158698588	IIM (M)	0.854138499212907	SjS	1	1
1:158698588	IIM (M)	0.854138499212907	SSc	0.77301	0.966890897936338
1:158698588	IIM (M)	0.854138499212907	GPA	0.99358525157566	0.999064335167654
1:158698588	IIM (M)	0.854138499212907	MPO+ AAV	0.747607505356893	0.963185651943958
1:158698588	IIM (M)	0.854138499212907	PR3+ AAV	0.988124464656001	0.998267816592074
1:158698588	IIM (M)	0.854138499212907	HyperThy	0.93528105679673	0.990559997815016
1:158698588	IIM (M)	0.854138499212907	HypoThy	0.827211677506289	0.974796835962583
1:158698588	IIM (M)	0.854138499212907	PR	0.948662193992291	0.992511790568599
1:158698588	IIM (M)	0.854138499212907	BioMedRhe	0.73407083855263	0.961211173408233
1:158698588	PM (M)	0.984832304575562	ITP	0.908394788601424	0.998610560054215
1:158698588	PM (M)	0.984832304575562	IgG+ NMO	0.824644067796608	0.997340254629471
1:158698588	PM (M)	0.984832304575562	PBC	0.994509423434074	0.999916720606944
1:158698588	PM (M)	0.984832304575562	JIA	0.999441259252501	0.999991525190521
1:158698588	PM (M)	0.984832304575562	CR(E)ST	0.972552258277322	0.999583681013462
1:158698588	PM (M)	0.984832304575562	MG	0.851477926143175	0.997747262419934
1:158698588	PM (M)	0.984832304575562	Felty	0.895862654176813	0.998420476456245
1:158698588	PM (M)	0.984832304575562	SjS	1	1
1:158698588	PM (M)	0.984832304575562	SSc	0.77301	0.996557084815607
1:158698588	PM (M)	0.984832304575562	GPA	0.99358525157566	0.999902703049675
1:158698588	PM (M)	0.984832304575562	MPO+ AAV	0.747607505356893	0.996171787513839
1:158698588	PM (M)	0.984832304575562	PR3+ AAV	0.988124464656001	0.9998198754969
1:158698588	PM (M)	0.984832304575562	HyperThy	0.93528105679673	0.999018362781301
1:158698588	PM (M)	0.984832304575562	HypoThy	0.827211677506289	0.997379199351516
1:158698588	PM (M)	0.984832304575562	PR	0.948662193992291	0.999221323794716
1:158698588	PM (M)	0.984832304575562	BioMedRhe	0.73407083855263	0.99596646747469
1:158717434	DM (M)	0.922238974336316	ITP	0.908394788601424	0.992876684805508
1:158717434	DM (M)	0.922238974336316	IgG+ NMO	0.824644067796608	0.986364142855653
1:158717434	DM (M)	0.922238974336316	PBC	0.997673071484813	0.999819055652013
1:158717434	DM (M)	0.922238974336316	JIA	0.990767652929177	0.99928208322249
1:158717434	DM (M)	0.922238974336316	CR(E)ST	0.972552258277322	0.997865635451493
1:158717434	DM (M)	0.922238974336316	MG	0.876326479511693	0.990383020199391
1:158717434	DM (M)	0.922238974336316	Felty	0.86998636312145	0.989890006246058
1:158717434	DM (M)	0.922238974336316	SjS	0.905370854827	0.99264154061367
1:158717434	DM (M)	0.922238974336316	SSc	0.736992	0.979548228162246
1:158717434	DM (M)	0.922238974336316	GPA	0.917490746999195	0.993583995859913
1:158717434	DM (M)	0.922238974336316	MPO+ AAV	0.889932882383704	0.991441068042312
1:158717434	DM (M)	0.922238974336316	PR3+ AAV	0.880745422773986	0.990726641759816
1:158717434	DM (M)	0.922238974336316	HyperThy	0.888952154072891	0.991364805602965
1:158717434	DM (M)	0.922238974336316	HypoThy	0.827147232414435	0.98655879150374
1:158717434	DM (M)	0.922238974336316	PR	0.951073432766385	0.996195419949711
1:158717434	DM (M)	0.922238974336316	BioMedRhe	0.726881464300793	0.978762022536266
1:158717434	JDM (M)	0.871129930605644	ITP	0.908394788601424	0.988194830050181
1:158717434	JDM (M)	0.871129930605644	IgG+ NMO	0.824644067796608	0.977401868848237
